Wall time,Step,Value
1715606581.3592062,34500,0.09504526108503342
1715606581.8674998,34624,0.18581120669841766
1715606582.0922384,34669,0.09622418880462646
1715606582.4054532,34742,0.20920467376708984
1715606582.7284617,34812,0.09801314771175385
1715606582.9703493,34878,0.19516190886497498
1715606583.1330712,34910,0.0787108838558197
1715606583.213216,34932,0.12195955216884613
1715606583.2380507,34939,0.13174769282341003
1715606583.2697365,34948,0.07603272795677185
1715606583.276541,34950,0.14421799778938293
1715606583.2837994,34952,0.15888863801956177
1715606583.3866243,34968,0.13884440064430237
1715606583.621617,35021,0.20847654342651367
1715606583.7597141,35047,0.19071520864963531
1715606583.8652117,35076,0.17615844309329987
1715606584.0021954,35115,0.08236657083034515
1715606584.1430333,35141,0.35191768407821655
1715606584.2628262,35174,0.13640940189361572
1715606584.4660258,35218,0.10468404740095139
1715606585.122674,35378,0.22516804933547974
1715606585.4576926,35443,0.19765010476112366
1715606585.5680964,35465,0.10878238081932068
1715606585.6294672,35478,0.1836850941181183
1715606585.9264343,35527,0.12722232937812805
1715606586.0177577,35552,0.21630389988422394
1715606586.1158016,35580,0.11935076862573624
1715606586.145553,35589,0.11815594136714935
1715606586.3726156,35636,0.16119560599327087
1715606586.6758907,35705,0.18950510025024414
1715606586.9669094,35765,0.14727593958377838
1715606587.3462272,35850,0.2442803978919983
1715606587.4364798,35875,0.17623282968997955
1715606587.6242812,35914,0.2245366871356964
1715606587.770372,35949,0.146701842546463
1715606588.0256732,36001,0.15979033708572388
1715606588.0582328,36009,0.1328984498977661
1715606588.6487668,36143,0.13725031912326813
1715606588.8293893,36187,0.13719511032104492
1715606589.1781352,36263,0.18884481489658356
1715606589.2084472,36272,0.1578015387058258
1715606590.2199862,36502,0.12041620165109634
1715606590.3613062,36529,0.06945022195577621
1715606590.6083996,36597,0.15168924629688263
1715606590.712788,36613,0.13144554197788239
1715606590.7813873,36632,0.18297721445560455
1715606591.0225003,36687,0.1679115891456604
1715606591.0552602,36695,0.20137079060077667
1715606591.205088,36731,0.09699112176895142
1715606591.7830136,36865,0.11501496285200119
1715606591.8639593,36887,0.1845511943101883
1715606591.8717525,36889,0.18097519874572754
1715606591.8826876,36892,0.1577993631362915
1715606591.9259558,36904,0.10560479760169983
1715606591.9742763,36918,0.3252798914909363
1715606592.0928535,36938,0.13687185943126678
1715606592.111138,36943,0.15836314857006073
1715606592.1218245,36946,0.14699499309062958
1715606592.3020468,36997,0.15929710865020752
1715606592.6155462,37066,0.13875997066497803
1715606592.727568,37080,0.2364414632320404
1715606592.8855104,37117,0.17864982783794403
1715606593.1605668,37173,0.19373011589050293
1715606593.2037404,37183,0.07353803515434265
1715606593.2907908,37205,0.19358007609844208
1715606593.9647243,37368,0.12761732935905457
1715606594.527939,37499,0.113870769739151
1715606594.627336,37526,0.17028012871742249
1715606594.6339133,37528,0.28265178203582764
1715606594.8451884,37575,0.09313136339187622
1715606594.9746842,37612,0.08891189098358154
1715606595.1505675,37648,0.12315110117197037
1715606595.2495463,37675,0.11834023892879486
1715606595.6209106,37750,0.1685839295387268
1715606595.87243,37804,0.24778522551059723
1715606595.8903735,37809,0.13623271882534027
1715606596.4466894,37938,0.11301471292972565
1715606596.6280534,37982,0.18084251880645752
1715606597.4727824,38177,0.04244260489940643
1715606598.32328,38387,0.16579073667526245
1715606598.3267438,38388,0.12241025269031525
1715606598.378084,38402,0.2307889461517334
1715606598.4499474,38409,0.13566163182258606
1715606598.77916,38488,0.09537272155284882
1715606598.8931887,38519,0.11433185636997223
1715606599.1022565,38564,0.12821918725967407
1715606600.1225076,38806,0.17853909730911255
1715606600.2448194,38840,0.10135374963283539
1715606600.43899,38881,0.07537050545215607
1715606600.5041106,38899,0.10450900346040726
1715606600.5457077,38910,0.1325000822544098
1715606601.0087771,39026,0.13735099136829376
1715606601.1288414,39046,0.07815705239772797
1715606601.255145,39081,0.1300448775291443
1715606601.80905,39205,0.13432323932647705
1715606601.929593,39238,0.11915956437587738
1715606601.93332,39239,0.218034565448761
1715606602.6188872,39400,0.10622236132621765
1715606602.8527176,39452,0.06760693341493607
1715606602.947246,39478,0.13500405848026276
1715606603.2601948,39552,0.09518350660800934
1715606603.439871,39589,0.23386529088020325
1715606603.4890811,39602,0.1944572925567627
1715606603.8747687,39696,0.1024407222867012
1715606603.9380293,39713,0.08061195909976959
1715606603.9719384,39723,0.13493789732456207
1715606603.9819744,39726,0.16625136137008667
1715606604.336608,39812,0.18654005229473114
1715606604.801406,39908,0.16720977425575256
1715606604.975676,39950,0.16149160265922546
1715606605.2025712,39996,0.13585728406906128
1715606605.2890549,40004,0.1553996503353119
1715606605.3816152,40031,0.09523537009954453
1715606605.5020912,40051,0.1723291575908661
1715606605.7277656,40111,0.16696685552597046
1715606606.0039876,40175,0.12720094621181488
1715606606.0076065,40176,0.11007289588451385
1715606606.0734816,40195,0.15988194942474365
1715606606.2692566,40236,0.17504838109016418
1715606606.2728615,40237,0.1767231523990631
1715606606.3199935,40250,0.14721348881721497
1715606606.4936423,40286,0.12825436890125275
1715606606.6482916,40327,0.13925793766975403
1715606606.6746743,40333,0.10601485520601273
1715606606.8672028,40369,0.08003661036491394
1715606607.0415924,40417,0.15317796170711517
1715606607.5143068,40523,0.0872952789068222
1715606607.5808592,40541,0.21294860541820526
1715606607.769107,40594,0.11087348312139511
1715606607.9066672,40618,0.12844595313072205
1715606608.6401763,40794,0.10730883479118347
1715606608.6706772,40802,0.10615812242031097
1715606608.8910484,40850,0.10462658107280731
1715606609.0158849,40884,0.11846563220024109
1715606609.200848,40922,0.03150277957320213
1715606609.2770104,40943,0.21551093459129333
1715606609.5799906,41014,0.18160806596279144
1715606609.6889722,41044,0.20469661056995392
1715606609.8315873,41071,0.09798836708068848
1715606609.8421893,41074,0.10184992849826813
1715606609.856436,41078,0.19074632227420807
1715606610.0568836,41133,0.23783282935619354
1715606610.0602262,41134,0.17637085914611816
1715606610.6376112,41264,0.20953121781349182
1715606610.736137,41292,0.19885995984077454
1715606610.9724815,41343,0.13151882588863373
1715606611.0854235,41375,0.07322151213884354
1715606611.5424335,41474,0.09067653119564056
1715606611.7279336,41525,0.14590439200401306
1715606611.748444,41531,0.07423803210258484
1715606611.8204012,41537,0.16183139383792877
1715606611.8384905,41542,0.17944855988025665
1715606611.9309964,41567,0.2196609377861023
1715606611.9563076,41574,0.11045090109109879
1715606612.0108964,41589,0.14636728167533875
1715606612.0179212,41591,0.09271147847175598
1715606612.0881972,41611,0.18695329129695892
1715606612.2965102,41655,0.1792111098766327
1715606612.3480082,41669,0.11787985265254974
1715606612.8352149,41773,0.18428948521614075
1715606613.392675,41913,0.1557646542787552
1715606613.5587256,41946,0.12845130264759064
1715606613.6141639,41961,0.13475695252418518
1715606613.6432295,41969,0.13913783431053162
1715606613.8509762,42013,0.14059686660766602
1715606613.9951417,42052,0.21696434915065765
1715606613.9988759,42053,0.16458050906658173
1715606614.18262,42091,0.13307181000709534
1715606614.2870567,42119,0.13061773777008057
1715606614.3238494,42129,0.17350459098815918
1715606614.3346503,42132,0.0832923874258995
1715606615.3263285,42366,0.11418011784553528
1715606615.3374617,42369,0.16669464111328125
1715606615.609781,42431,0.10356319695711136
1715606615.7207906,42462,0.14953789114952087
1715606616.052325,42536,0.08156278729438782
1715606616.7591937,42700,0.29909127950668335
1715606616.885692,42722,0.1330026090145111
1715606617.0571969,42769,0.20435714721679688
1715606617.3846464,42847,0.1731104552745819
1715606617.4152336,42856,0.15370287001132965
1715606617.4390473,42863,0.22316572070121765
1715606617.5103755,42870,0.11009418219327927
1715606617.574791,42888,0.1595688760280609
1715606617.6232882,42901,0.24644146859645844
1715606617.8486571,42952,0.10490380227565765
1715606617.9272077,42974,0.1561845988035202
1715606618.6087878,43139,0.08695787936449051
1715606618.8253028,43187,0.18242478370666504
1715606618.8505688,43194,0.16123458743095398
1715606618.9921327,43232,0.08101761341094971
1715606619.0025067,43235,0.14471955597400665
1715606619.2907546,43297,0.22120404243469238
1715606619.6246839,43377,0.11981290578842163
1715606620.164631,43493,0.1096649244427681
1715606620.2088478,43505,0.11212079226970673
1715606620.3900042,43555,0.14060749113559723
1715606620.5635946,43591,0.12364464998245239
1715606620.641835,43612,0.22225061058998108
1715606621.265332,43760,0.072193443775177
1715606621.3350384,43778,0.08001582324504852
1715606621.8311775,43881,0.15280494093894958
1715606621.9454467,43913,0.15559610724449158
1715606622.9730422,44151,0.18214669823646545
1715606623.0791423,44181,0.18612992763519287
1715606623.3886724,44256,0.23092643916606903
1715606623.3985043,44259,0.15255948901176453
1715606623.530426,44284,0.16247773170471191
1715606623.8129923,44350,0.1095617264509201
1715606623.8636425,44364,0.1231110468506813
1715606624.0624516,44414,0.1155402660369873
1715606624.1955814,44438,0.09642811864614487
1715606624.2969735,44464,0.10821481049060822
1715606624.3303537,44473,0.18772226572036743
1715606624.3625402,44482,0.2212112694978714
1715606624.372228,44485,0.1291249394416809
1715606624.551519,44523,0.16343314945697784
1715606624.9664466,44625,0.18511447310447693
1715606625.1494768,44664,0.29073014855384827
1715606625.32547,44712,0.14476080238819122
1715606625.3724647,44725,0.09786733984947205
1715606625.395218,44731,0.17608869075775146
1715606625.3985212,44732,0.15150627493858337
1715606625.522717,44754,0.1163398027420044
1715606625.5512204,44762,0.15451167523860931
1715606625.744572,44816,0.09175017476081848
1715606626.3169744,44951,0.05029001832008362
1715606626.4546306,44977,0.18698060512542725
1715606626.6385636,45015,0.12615719437599182
1715606626.7431107,45046,0.13675102591514587
1715606626.8591824,45066,0.10931555926799774
1715606626.9468548,45091,0.10725975036621094
1715606627.1853545,45145,0.18808390200138092
1715606627.3876076,45202,0.14411857724189758
1715606627.5986905,45248,0.13089139759540558
1715606628.191359,45386,0.25136786699295044
1715606628.3493168,45428,0.13470295071601868
1715606628.813556,45531,0.1380649358034134
1715606628.9599683,45572,0.1633939892053604
1715606628.9982004,45583,0.3403231203556061
1715606629.1160154,45603,0.17571265995502472
1715606629.1304812,45607,0.16604788601398468
1715606629.1732838,45619,0.07381998002529144
1715606629.448124,45684,0.23032885789871216
1715606629.7539306,45758,0.09004001319408417
1715606629.919847,45804,0.13466215133666992
1715606630.5759149,45964,0.1013156920671463
1715606630.616386,45976,0.21301960945129395
1715606630.753983,46002,0.08914463222026825
1715606632.0389357,46275,0.13071273267269135
1715606632.7439508,46442,0.17622151970863342
1715606632.9764407,46493,0.09292203933000565
1715606633.0219831,46505,0.13810047507286072
1715606633.4477787,46611,0.16319766640663147
1715606633.9640245,46723,0.09718257188796997
1715606634.5987005,46875,0.17876091599464417
1715606634.656847,46891,0.11896031349897385
1715606634.7265923,46910,0.17155933380126953
1715606634.7299106,46911,0.1311824917793274
1715606635.1876361,47013,0.2286047488451004
1715606635.2058725,47018,0.08612513542175293
1715606635.2600336,47033,0.16519203782081604
1715606635.2708817,47036,0.11542464792728424
1715606635.3111727,47047,0.11275550723075867
1715606635.3724139,47064,0.1683080494403839
1715606635.3858075,47068,0.1904558539390564
1715606635.4395103,47084,0.00835389457643032
1715606635.5463,47099,0.08154154568910599
1715606635.5988915,47113,0.11303011327981949
1715606635.7412477,47153,0.1418440341949463
1715606635.7648175,47160,0.10353109985589981
1715606635.8802998,47179,0.11617007851600647
1715606636.3523712,47297,0.0620591826736927
1715606636.3835406,47305,0.09519995748996735
1715606636.3901381,47307,0.14606334269046783
1715606636.5056078,47325,0.17851227521896362
1715606636.594235,47349,0.15341085195541382
1715606637.046711,47460,0.2290337234735489
1715606637.4363334,47547,0.17277637124061584
1715606637.7534206,47612,0.07615859806537628
1715606637.804699,47626,0.12275108695030212
1715606638.1884425,47708,0.24778254330158234
1715606638.5284586,47778,0.16079312562942505
1715606639.1323938,47909,0.13843965530395508
1715606639.264582,47946,0.16786246001720428
1715606639.5234687,48000,0.1407737135887146
1715606640.0609062,48122,0.0643787831068039
1715606640.378736,48190,0.06399472802877426
1715606640.4115446,48199,0.20988211035728455
1715606640.4389014,48206,0.18136228621006012
1715606640.5910637,48248,0.2118508368730545
1715606640.6083632,48253,0.15961691737174988
1715606641.066206,48349,0.07411231100559235
1715606641.180384,48380,0.18778350949287415
1715606641.2023475,48386,0.17522981762886047
1715606641.3884287,48425,0.09045229107141495
1715606641.749426,48511,0.1712665557861328
1715606642.1679277,48613,0.12167343497276306
1715606642.2503793,48636,0.12464778870344162
1715606642.2638144,48640,0.08342914283275604
1715606642.4121232,48668,0.11831938475370407
1715606642.5132637,48695,0.11666233837604523
1715606642.520597,48697,0.1305706650018692
1715606642.596731,48718,0.11650008708238602
1715606642.725634,48741,0.12496455013751984
1715606643.1897576,48844,0.21267415583133698
1715606644.2763395,49094,0.19194912910461426
1715606644.3205411,49106,0.16536489129066467
1715606644.4355257,49125,0.05705484002828598
1715606644.5877092,49166,0.09874231368303299
1715606644.7684004,49202,0.14409783482551575
1715606645.0433753,49269,0.09836894273757935
1715606645.2957156,49315,0.1731380820274353
1715606645.3978446,49341,0.14274077117443085
1715606645.5236454,49362,0.1521933674812317
1715606646.053783,49484,0.11731670051813126
1715606646.2765872,49528,0.18130382895469666
1715606646.9828773,49692,0.11387459188699722
1715606647.025865,49703,0.19837623834609985
1715606647.2579775,49753,0.09831322729587555
1715606647.6769772,49854,0.1860407441854477
1715606647.7178967,49865,0.15064100921154022
1715606648.133165,49962,0.26712676882743835
1715606648.182629,49976,0.10623395442962646
1715606648.2820647,49990,0.16158390045166016
1715606648.3190992,50000,0.18075484037399292
